V1,V2,V3,V4,V5,V6,V7,V8
202407,20240710,5,217,국제금융센터부산은행역,129.066755,35.145817,123
202407,20240710,5,218,전포역,129.065374,35.153102,190
202407,20240710,5,219,서면역(2호선),129.059084,35.15774,386
202407,20240710,5,220,부암역,129.050185,35.157444,151
202407,20240710,5,221,가야역,129.042817,35.155883,118
202407,20240710,5,222,동의대역,129.03275,35.153986,168
202407,20240710,5,223,개금역,129.020533,35.153284,197
202407,20240710,5,224,냉정역,129.012255,35.151254,152
202407,20240710,5,225,주례역,129.003077,35.150508,167
202407,20240710,5,226,감전역,128.991146,35.155528,104
202407,20240710,5,227,사상역,128.984621,35.162361,364
202407,20240710,5,228,덕포역,128.983955,35.173754,126
202407,20240710,5,229,모덕역,128.985621,35.180366,56
202407,20240710,5,230,모라역,128.988655,35.189663,138
202407,20240710,5,231,구남역,128.994928,35.196804,127
202407,20240710,5,232,구명역,128.999322,35.20252,101
202407,20240710,5,233,덕천역(2호선),129.005673,35.210219,134
202407,20240710,5,234,수정역,129.009198,35.223356,170
202407,20240710,5,235,화명역,129.013918,35.236278,252
202407,20240710,5,236,율리역,129.012918,35.246714,116
202407,20240710,5,237,동원역,129.012392,35.258656,40
202407,20240710,5,238,금곡역,129.0169054,35.267248,61
202407,20240710,5,239,호포역,129.017097,35.280406,21
202407,20240710,5,240,증산역,129.010246,35.308302,91
202407,20240710,5,241,부산대양산캠퍼스역,129.0139408,35.316955,39
202407,20240710,5,242,남양산역,129.019457,35.325359,86
202407,20240710,5,243,양산역,129.026391,35.33872773,107
202407,20240710,5,302,망미역,129.108225,35.171528,136
202407,20240710,5,303,배산역,129.095498,35.173504,140
202407,20240710,5,304,물만골역,129.085748,35.176808,118
202407,20240710,5,305,연산역(3호선),129.081526,35.186173,235
202407,20240710,5,306,거제역,129.073941,35.188589,144
202407,20240710,5,307,종합운동장역,129.067504,35.19125,175
202407,20240710,5,308,사직역,129.064996,35.198998,190
202407,20240710,5,309,미남역(3호선),129.068061,35.205503,272
202407,20240710,5,310,만덕역,129.036527,35.213,190
202407,20240710,5,311,남산정역,129.023928,35.21334,162
202407,20240710,5,312,숙등역,129.012749,35.21197,117
202407,20240710,5,313,덕천역(3호선),129.005671,35.210215,234
202407,20240710,5,314,구포역,128.996366,35.206697,110
202407,20240710,5,315,강서구청역,128.981756,35.211247,69
202407,20240710,5,316,체육공원역,128.9696515,35.212577,45
202407,20240710,5,317,대저역,128.9610488,35.213386,210
202407,20240710,5,402,동래역(4호선),129.077082,35.204834,91
202407,20240710,5,403,수안역,129.083806,35.201828,104
202407,20240710,5,404,낙민역,129.090774,35.200254,71
202407,20240710,5,405,충렬사역,129.097636,35.199859,117
202407,20240710,5,406,명장역,129.101517,35.205143,130
202407,20240710,5,407,서동역,129.107683,35.213333,100
202407,20240710,5,408,금사역,129.115153,35.215829,70
202407,20240710,5,409,반여농산물시장역,129.124061,35.217779,43
202407,20240710,5,410,석대역,129.137179,35.21811162,4
202407,20240710,5,411,영산대역,129.146149,35.225777,99
202407,20240710,5,412,윗반송역,129.154024,35.232506,93
202407,20240710,5,413,고촌역,129.1604437,35.236031,14
202407,20240710,5,414,안평역,129.171823,35.237363,45
202407,20240710,5,95,다대포해수욕장,128.9641,35.04867,117
202407,20240710,5,96,다대포항역,128.9713,35.05782,103
202407,20240710,5,97,낫개역,128.979873,35.065265,138
202407,20240710,5,98,신장림역,128.977041,35.074433,96
202407,20240710,5,99,장림역,128.9775,35.08109,100
202407,20240710,6,100,동매역,128.9742,35.0899,221
202407,20240710,6,101,신평역,128.960564,35.095179,343
202407,20240710,6,102,하단역,128.966803,35.10618,956
202407,20240710,6,103,당리역,128.973846,35.103532,305
202407,20240710,6,104,사하역,128.9831,35.099847,233
202407,20240710,6,105,괴정역,128.992144,35.099816,381
202407,20240710,6,106,대티역,128.999936,35.103126,210
202407,20240710,6,107,서대신역,129.012178,35.110937,160
202407,20240710,6,108,동대신역,129.017684,35.110452,288
202407,20240710,6,109,토성역,129.019776,35.100727,341
202407,20240710,6,110,자갈치역,129.02667,35.097372,496
202407,20240710,6,111,남포역,129.034869,35.097953,526
202407,20240710,6,112,중앙역,129.036371,35.103837,299
202407,20240710,6,113,부산역,129.0397,35.115224,694
202407,20240710,6,114,초량역,129.043039,35.121168,235
202407,20240710,6,115,부산진역,129.047894,35.127787,262
202407,20240710,6,116,좌천역,129.054455,35.134361,183
202407,20240710,6,117,범일역,129.059352,35.140952,415
202407,20240710,6,118,범내골역,129.059261,35.1474,335
202407,20240710,6,119,서면역(1호선),129.059556,35.158282,729
202407,20240710,6,120,부전역,129.062952,35.162587,521
202407,20240710,6,121,양정역,129.071366,35.173122,463
202407,20240710,6,122,시청역,129.076642,35.179837,512
202407,20240710,6,123,연산역,129.081534,35.186168,589
202407,20240710,6,124,교대역,129.080035,35.19605,495
202407,20240710,6,125,동래역,129.078506,35.205641,615
202407,20240710,6,126,명륜역,129.079659,35.212551,398
202407,20240710,6,127,온천장역,129.086437,35.220249,596
202407,20240710,6,128,부산대역,129.089358,35.229609,553
202407,20240710,6,129,장전역,129.088111,35.23809095,425
202407,20240710,6,130,구서역,129.091327,35.247407,354
202407,20240710,6,131,두실역,129.091386,35.256959,272
202407,20240710,6,132,남산역,129.092496,35.265404,252
202407,20240710,6,133,범어사역,129.092679,35.273105,316
202407,20240710,6,134,노포역,129.094967,35.28468657,403
202407,20240710,6,201,장산역,129.176986,35.169914,573
202407,20240710,6,202,중동역,129.168091,35.1667051,300
202407,20240710,6,203,해운대역,129.158908,35.163672,426
202407,20240710,6,204,동백역,129.147897,35.161484,269
202407,20240710,6,205,시립미술관역,129.138933,35.168844,382
202407,20240710,6,206,센텀시티역,129.131745,35.168827,394
202407,20240710,6,207,민락역,129.121909,35.167228,156
202407,20240710,6,208,수영역,129.114713,35.165227,512
202407,20240710,6,209,광안역,129.113168,35.157916,360
202407,20240710,6,210,금련산역,129.110961,35.149771,246
202407,20240710,6,211,남천역,129.107978,35.142139,253
202407,20240710,6,212,경성대부경대역,129.100548,35.137585,493
202407,20240710,6,213,대연역,129.092161,35.135153,388
202407,20240710,6,214,못골역,129.084415,35.134731,222
202407,20240710,6,215,지게골역,129.074365,35.135574,137
202407,20240710,6,216,문현역,129.067399,35.139151,217
202407,20240710,6,217,국제금융센터부산은행역,129.066755,35.145817,208
202407,20240710,6,218,전포역,129.065374,35.153102,327
202407,20240710,6,219,서면역(2호선),129.059084,35.15774,571
202407,20240710,6,220,부암역,129.050185,35.157444,259
202407,20240710,6,221,가야역,129.042817,35.155883,191
202407,20240710,6,222,동의대역,129.03275,35.153986,291
202407,20240710,6,223,개금역,129.020533,35.153284,340
202407,20240710,6,224,냉정역,129.012255,35.151254,276
202407,20240710,6,225,주례역,129.003077,35.150508,311
202407,20240710,6,226,감전역,128.991146,35.155528,199
202407,20240710,6,227,사상역,128.984621,35.162361,764
202407,20240710,6,228,덕포역,128.983955,35.173754,237
202407,20240710,6,229,모덕역,128.985621,35.180366,110
202407,20240710,6,230,모라역,128.988655,35.189663,247
202407,20240710,6,231,구남역,128.994928,35.196804,226
202407,20240710,6,232,구명역,128.999322,35.20252,182
202407,20240710,6,233,덕천역(2호선),129.005673,35.210219,238
202407,20240710,6,234,수정역,129.009198,35.223356,306
202407,20240710,6,235,화명역,129.013918,35.236278,463
202407,20240710,6,236,율리역,129.012918,35.246714,234
202407,20240710,6,237,동원역,129.012392,35.258656,90
202407,20240710,6,238,금곡역,129.0169054,35.267248,144
202407,20240710,6,239,호포역,129.017097,35.280406,56
202407,20240710,6,240,증산역,129.010246,35.308302,220
202407,20240710,6,241,부산대양산캠퍼스역,129.0139408,35.316955,101
202407,20240710,6,242,남양산역,129.019457,35.325359,189
202407,20240710,6,243,양산역,129.026391,35.33872773,277
202407,20240710,6,302,망미역,129.108225,35.171528,229
202407,20240710,6,303,배산역,129.095498,35.173504,233
202407,20240710,6,304,물만골역,129.085748,35.176808,198
202407,20240710,6,305,연산역(3호선),129.081526,35.186173,352
202407,20240710,6,306,거제역,129.073941,35.188589,243
202407,20240710,6,307,종합운동장역,129.067504,35.19125,292
202407,20240710,6,308,사직역,129.064996,35.198998,317
202407,20240710,6,309,미남역(3호선),129.068061,35.205503,431
202407,20240710,6,310,만덕역,129.036527,35.213,306
202407,20240710,6,311,남산정역,129.023928,35.21334,262
202407,20240710,6,312,숙등역,129.012749,35.21197,210
202407,20240710,6,313,덕천역(3호선),129.005671,35.210215,395
202407,20240710,6,314,구포역,128.996366,35.206697,197
202407,20240710,6,315,강서구청역,128.981756,35.211247,136
202407,20240710,6,316,체육공원역,128.9696515,35.212577,66
202407,20240710,6,317,대저역,128.9610488,35.213386,476
202407,20240710,6,402,동래역(4호선),129.077082,35.204834,104
202407,20240710,6,403,수안역,129.083806,35.201828,138
202407,20240710,6,404,낙민역,129.090774,35.200254,94
202407,20240710,6,405,충렬사역,129.097636,35.199859,155
202407,20240710,6,406,명장역,129.101517,35.205143,170
202407,20240710,6,407,서동역,129.107683,35.213333,131
202407,20240710,6,408,금사역,129.115153,35.215829,87
202407,20240710,6,409,반여농산물시장역,129.124061,35.217779,96
202407,20240710,6,410,석대역,129.137179,35.21811162,10
202407,20240710,6,411,영산대역,129.146149,35.225777,152
202407,20240710,6,412,윗반송역,129.154024,35.232506,136
202407,20240710,6,413,고촌역,129.1604437,35.236031,31
202407,20240710,6,414,안평역,129.171823,35.237363,101
202407,20240710,6,95,다대포해수욕장,128.9641,35.04867,217
202407,20240710,6,96,다대포항역,128.9713,35.05782,194
202407,20240710,6,97,낫개역,128.979873,35.065265,256
202407,20240710,6,98,신장림역,128.977041,35.074433,191
202407,20240710,6,99,장림역,128.9775,35.08109,200
202407,20240710,7,100,동매역,128.9742,35.0899,552
202407,20240710,7,101,신평역,128.960564,35.095179,916
202407,20240710,7,102,하단역,128.966803,35.10618,2485
202407,20240710,7,103,당리역,128.973846,35.103532,782
202407,20240710,7,104,사하역,128.9831,35.099847,601
202407,20240710,7,105,괴정역,128.992144,35.099816,938
202407,20240710,7,106,대티역,128.999936,35.103126,535
202407,20240710,7,107,서대신역,129.012178,35.110937,366
202407,20240710,7,108,동대신역,129.017684,35.110452,727
202407,20240710,7,109,토성역,129.019776,35.100727,955
202407,20240710,7,110,자갈치역,129.02667,35.097372,1309
202407,20240710,7,111,남포역,129.034869,35.097953,1411
202407,20240710,7,112,중앙역,129.036371,35.103837,1050
202407,20240710,7,113,부산역,129.0397,35.115224,1979
202407,20240710,7,114,초량역,129.043039,35.121168,675
202407,20240710,7,115,부산진역,129.047894,35.127787,743
202407,20240710,7,116,좌천역,129.054455,35.134361,504
202407,20240710,7,117,범일역,129.059352,35.140952,1214
202407,20240710,7,118,범내골역,129.059261,35.1474,977
202407,20240710,7,119,서면역(1호선),129.059556,35.158282,1832
202407,20240710,7,120,부전역,129.062952,35.162587,1467
202407,20240710,7,121,양정역,129.071366,35.173122,1309
202407,20240710,7,122,시청역,129.076642,35.179837,1469
202407,20240710,7,123,연산역,129.081534,35.186168,1582
202407,20240710,7,124,교대역,129.080035,35.19605,1414
202407,20240710,7,125,동래역,129.078506,35.205641,1526
202407,20240710,7,126,명륜역,129.079659,35.212551,1096
202407,20240710,7,127,온천장역,129.086437,35.220249,1666
202407,20240710,7,128,부산대역,129.089358,35.229609,1529
202407,20240710,7,129,장전역,129.088111,35.23809095,1182
202407,20240710,7,130,구서역,129.091327,35.247407,962
202407,20240710,7,131,두실역,129.091386,35.256959,703
202407,20240710,7,132,남산역,129.092496,35.265404,599
202407,20240710,7,133,범어사역,129.092679,35.273105,759
202407,20240710,7,134,노포역,129.094967,35.28468657,956
202407,20240710,7,201,장산역,129.176986,35.169914,1507
202407,20240710,7,202,중동역,129.168091,35.1667051,720
202407,20240710,7,203,해운대역,129.158908,35.163672,858
202407,20240710,7,204,동백역,129.147897,35.161484,692
202407,20240710,7,205,시립미술관역,129.138933,35.168844,1035
202407,20240710,7,206,센텀시티역,129.131745,35.168827,1217
202407,20240710,7,207,민락역,129.121909,35.167228,416
202407,20240710,7,208,수영역,129.114713,35.165227,1276
202407,20240710,7,209,광안역,129.113168,35.157916,1008
202407,20240710,7,210,금련산역,129.110961,35.149771,674
202407,20240710,7,211,남천역,129.107978,35.142139,678
202407,20240710,7,212,경성대부경대역,129.100548,35.137585,1330
202407,20240710,7,213,대연역,129.092161,35.135153,1007
202407,20240710,7,214,못골역,129.084415,35.134731,583
202407,20240710,7,215,지게골역,129.074365,35.135574,368
202407,20240710,7,216,문현역,129.067399,35.139151,588
202407,20240710,7,217,국제금융센터부산은행역,129.066755,35.145817,601
202407,20240710,7,218,전포역,129.065374,35.153102,881
202407,20240710,7,219,서면역(2호선),129.059084,35.15774,1402
202407,20240710,7,220,부암역,129.050185,35.157444,684
202407,20240710,7,221,가야역,129.042817,35.155883,504
202407,20240710,7,222,동의대역,129.03275,35.153986,768
202407,20240710,7,223,개금역,129.020533,35.153284,927
202407,20240710,7,224,냉정역,129.012255,35.151254,719
202407,20240710,7,225,주례역,129.003077,35.150508,808
202407,20240710,7,226,감전역,128.991146,35.155528,620
202407,20240710,7,227,사상역,128.984621,35.162361,2037
202407,20240710,7,228,덕포역,128.983955,35.173754,634
202407,20240710,7,229,모덕역,128.985621,35.180366,407
202407,20240710,7,230,모라역,128.988655,35.189663,671
202407,20240710,7,231,구남역,128.994928,35.196804,580
202407,20240710,7,232,구명역,128.999322,35.20252,449
202407,20240710,7,233,덕천역(2호선),129.005673,35.210219,591
202407,20240710,7,234,수정역,129.009198,35.223356,772
202407,20240710,7,235,화명역,129.013918,35.236278,1159
202407,20240710,7,236,율리역,129.012918,35.246714,586
202407,20240710,7,237,동원역,129.012392,35.258656,187
202407,20240710,7,238,금곡역,129.0169054,35.267248,280
202407,20240710,7,239,호포역,129.017097,35.280406,104
202407,20240710,7,240,증산역,129.010246,35.308302,531
202407,20240710,7,241,부산대양산캠퍼스역,129.0139408,35.316955,236
202407,20240710,7,242,남양산역,129.019457,35.325359,400
202407,20240710,7,243,양산역,129.026391,35.33872773,630
202407,20240710,7,302,망미역,129.108225,35.171528,602
202407,20240710,7,303,배산역,129.095498,35.173504,605
202407,20240710,7,304,물만골역,129.085748,35.176808,539
202407,20240710,7,305,연산역(3호선),129.081526,35.186173,993
202407,20240710,7,306,거제역,129.073941,35.188589,771
202407,20240710,7,307,종합운동장역,129.067504,35.19125,789
202407,20240710,7,308,사직역,129.064996,35.198998,867
202407,20240710,7,309,미남역(3호선),129.068061,35.205503,1177
202407,20240710,7,310,만덕역,129.036527,35.213,827
202407,20240710,7,311,남산정역,129.023928,35.21334,688
202407,20240710,7,312,숙등역,129.012749,35.21197,512
202407,20240710,7,313,덕천역(3호선),129.005671,35.210215,996
202407,20240710,7,314,구포역,128.996366,35.206697,463
202407,20240710,7,315,강서구청역,128.981756,35.211247,374
202407,20240710,7,316,체육공원역,128.9696515,35.212577,169
202407,20240710,7,317,대저역,128.9610488,35.213386,1264
202407,20240710,7,402,동래역(4호선),129.077082,35.204834,232
202407,20240710,7,403,수안역,129.083806,35.201828,400
202407,20240710,7,404,낙민역,129.090774,35.200254,241
202407,20240710,7,405,충렬사역,129.097636,35.199859,378
202407,20240710,7,406,명장역,129.101517,35.205143,427
202407,20240710,7,407,서동역,129.107683,35.213333,330
202407,20240710,7,408,금사역,129.115153,35.215829,260
202407,20240710,7,409,반여농산물시장역,129.124061,35.217779,268
202407,20240710,7,410,석대역,129.137179,35.21811162,22
202407,20240710,7,411,영산대역,129.146149,35.225777,371
202407,20240710,7,412,윗반송역,129.154024,35.232506,329
202407,20240710,7,413,고촌역,129.1604437,35.236031,86
202407,20240710,7,414,안평역,129.171823,35.237363,249
202407,20240710,7,95,다대포해수욕장,128.9641,35.04867,488
202407,20240710,7,96,다대포항역,128.9713,35.05782,433
202407,20240710,7,97,낫개역,128.979873,35.065265,603
202407,20240710,7,98,신장림역,128.977041,35.074433,461
202407,20240710,7,99,장림역,128.9775,35.08109,482
202407,20240710,8,100,동매역,128.9742,35.0899,705
202407,20240710,8,101,신평역,128.960564,35.095179,1025
202407,20240710,8,102,하단역,128.966803,35.10618,2987
202407,20240710,8,103,당리역,128.973846,35.103532,1159
202407,20240710,8,104,사하역,128.9831,35.099847,836
202407,20240710,8,105,괴정역,128.992144,35.099816,1403
202407,20240710,8,106,대티역,128.999936,35.103126,832
202407,20240710,8,107,서대신역,129.012178,35.110937,572
202407,20240710,8,108,동대신역,129.017684,35.110452,1164
202407,20240710,8,109,토성역,129.019776,35.100727,1541
202407,20240710,8,110,자갈치역,129.02667,35.097372,2240
202407,20240710,8,111,남포역,129.034869,35.097953,2415
202407,20240710,8,112,중앙역,129.036371,35.103837,1950
202407,20240710,8,113,부산역,129.0397,35.115224,3716
202407,20240710,8,114,초량역,129.043039,35.121168,1193
202407,20240710,8,115,부산진역,129.047894,35.127787,1303
202407,20240710,8,116,좌천역,129.054455,35.134361,885
202407,20240710,8,117,범일역,129.059352,35.140952,2437
202407,20240710,8,118,범내골역,129.059261,35.1474,1740
202407,20240710,8,119,서면역(1호선),129.059556,35.158282,4162
202407,20240710,8,120,부전역,129.062952,35.162587,2729
202407,20240710,8,121,양정역,129.071366,35.173122,2270
202407,20240710,8,122,시청역,129.076642,35.179837,2468
202407,20240710,8,123,연산역,129.081534,35.186168,2932
202407,20240710,8,124,교대역,129.080035,35.19605,2568
202407,20240710,8,125,동래역,129.078506,35.205641,2703
202407,20240710,8,126,명륜역,129.079659,35.212551,1794
202407,20240710,8,127,온천장역,129.086437,35.220249,2795
202407,20240710,8,128,부산대역,129.089358,35.229609,2567
202407,20240710,8,129,장전역,129.088111,35.23809095,1950
202407,20240710,8,130,구서역,129.091327,35.247407,1568
202407,20240710,8,131,두실역,129.091386,35.256959,1098
202407,20240710,8,132,남산역,129.092496,35.265404,937
202407,20240710,8,133,범어사역,129.092679,35.273105,1192
202407,20240710,8,134,노포역,129.094967,35.28468657,1440
202407,20240710,8,201,장산역,129.176986,35.169914,2387
202407,20240710,8,202,중동역,129.168091,35.1667051,1230
202407,20240710,8,203,해운대역,129.158908,35.163672,1473
202407,20240710,8,204,동백역,129.147897,35.161484,1180
202407,20240710,8,205,시립미술관역,129.138933,35.168844,1746
202407,20240710,8,206,센텀시티역,129.131745,35.168827,2881
202407,20240710,8,207,민락역,129.121909,35.167228,673
202407,20240710,8,208,수영역,129.114713,35.165227,2410
202407,20240710,8,209,광안역,129.113168,35.157916,1753
202407,20240710,8,210,금련산역,129.110961,35.149771,1366
202407,20240710,8,211,남천역,129.107978,35.142139,1294
202407,20240710,8,212,경성대부경대역,129.100548,35.137585,2478
202407,20240710,8,213,대연역,129.092161,35.135153,1808
202407,20240710,8,214,못골역,129.084415,35.134731,958
202407,20240710,8,215,지게골역,129.074365,35.135574,602
202407,20240710,8,216,문현역,129.067399,35.139151,975
202407,20240710,8,217,국제금융센터부산은행역,129.066755,35.145817,984
202407,20240710,8,218,전포역,129.065374,35.153102,1513
202407,20240710,8,219,서면역(2호선),129.059084,35.15774,2727
202407,20240710,8,220,부암역,129.050185,35.157444,1102
202407,20240710,8,221,가야역,129.042817,35.155883,808
202407,20240710,8,222,동의대역,129.03275,35.153986,1250
202407,20240710,8,223,개금역,129.020533,35.153284,1466
202407,20240710,8,224,냉정역,129.012255,35.151254,1120
202407,20240710,8,225,주례역,129.003077,35.150508,1227
202407,20240710,8,226,감전역,128.991146,35.155528,871
202407,20240710,8,227,사상역,128.984621,35.162361,3160
202407,20240710,8,228,덕포역,128.983955,35.173754,866
202407,20240710,8,229,모덕역,128.985621,35.180366,567
202407,20240710,8,230,모라역,128.988655,35.189663,921
202407,20240710,8,231,구남역,128.994928,35.196804,831
202407,20240710,8,232,구명역,128.999322,35.20252,631
202407,20240710,8,233,덕천역(2호선),129.005673,35.210219,926
202407,20240710,8,234,수정역,129.009198,35.223356,1125
202407,20240710,8,235,화명역,129.013918,35.236278,1734
202407,20240710,8,236,율리역,129.012918,35.246714,839
202407,20240710,8,237,동원역,129.012392,35.258656,257
202407,20240710,8,238,금곡역,129.0169054,35.267248,379
202407,20240710,8,239,호포역,129.017097,35.280406,127
202407,20240710,8,240,증산역,129.010246,35.308302,695
202407,20240710,8,241,부산대양산캠퍼스역,129.0139408,35.316955,314
202407,20240710,8,242,남양산역,129.019457,35.325359,496
202407,20240710,8,243,양산역,129.026391,35.33872773,835
202407,20240710,8,302,망미역,129.108225,35.171528,925
202407,20240710,8,303,배산역,129.095498,35.173504,927
202407,20240710,8,304,물만골역,129.085748,35.176808,846
202407,20240710,8,305,연산역(3호선),129.081526,35.186173,1592
202407,20240710,8,306,거제역,129.073941,35.188589,1163
202407,20240710,8,307,종합운동장역,129.067504,35.19125,1212
202407,20240710,8,308,사직역,129.064996,35.198998,1329
202407,20240710,8,309,미남역(3호선),129.068061,35.205503,1769
202407,20240710,8,310,만덕역,129.036527,35.213,1178
202407,20240710,8,311,남산정역,129.023928,35.21334,987
202407,20240710,8,312,숙등역,129.012749,35.21197,734
202407,20240710,8,313,덕천역(3호선),129.005671,35.210215,1565
202407,20240710,8,314,구포역,128.996366,35.206697,653
202407,20240710,8,315,강서구청역,128.981756,35.211247,490
202407,20240710,8,316,체육공원역,128.9696515,35.212577,228
202407,20240710,8,317,대저역,128.9610488,35.213386,1398
202407,20240710,8,402,동래역(4호선),129.077082,35.204834,352
202407,20240710,8,403,수안역,129.083806,35.201828,635
202407,20240710,8,404,낙민역,129.090774,35.200254,360
202407,20240710,8,405,충렬사역,129.097636,35.199859,550
202407,20240710,8,406,명장역,129.101517,35.205143,580
202407,20240710,8,407,서동역,129.107683,35.213333,451
202407,20240710,8,408,금사역,129.115153,35.215829,348
202407,20240710,8,409,반여농산물시장역,129.124061,35.217779,356
202407,20240710,8,410,석대역,129.137179,35.21811162,27
202407,20240710,8,411,영산대역,129.146149,35.225777,499
202407,20240710,8,412,윗반송역,129.154024,35.232506,443
202407,20240710,8,413,고촌역,129.1604437,35.236031,108
202407,20240710,8,414,안평역,129.171823,35.237363,314
202407,20240710,8,95,다대포해수욕장,128.9641,35.04867,592
202407,20240710,8,96,다대포항역,128.9713,35.05782,563
202407,20240710,8,97,낫개역,128.979873,35.065265,825
202407,20240710,8,98,신장림역,128.977041,35.074433,594
202407,20240710,8,99,장림역,128.9775,35.08109,624
202407,20240710,9,100,동매역,128.9742,35.0899,330
202407,20240710,9,101,신평역,128.960564,35.095179,458
202407,20240710,9,102,하단역,128.966803,35.10618,1376
202407,20240710,9,103,당리역,128.973846,35.103532,569
202407,20240710,9,104,사하역,128.9831,35.099847,403
202407,20240710,9,105,괴정역,128.992144,35.099816,733
202407,20240710,9,106,대티역,128.999936,35.103126,396
202407,20240710,9,107,서대신역,129.012178,35.110937,292
202407,20240710,9,108,동대신역,129.017684,35.110452,600
202407,20240710,9,109,토성역,129.019776,35.100727,841
202407,20240710,9,110,자갈치역,129.02667,35.097372,1335
202407,20240710,9,111,남포역,129.034869,35.097953,1418
202407,20240710,9,112,중앙역,129.036371,35.103837,780
202407,20240710,9,113,부산역,129.0397,35.115224,1869
202407,20240710,9,114,초량역,129.043039,35.121168,556
202407,20240710,9,115,부산진역,129.047894,35.127787,634
202407,20240710,9,116,좌천역,129.054455,35.134361,419
202407,20240710,9,117,범일역,129.059352,35.140952,1299
202407,20240710,9,118,범내골역,129.059261,35.1474,884
202407,20240710,9,119,서면역(1호선),129.059556,35.158282,3029
202407,20240710,9,120,부전역,129.062952,35.162587,1489
202407,20240710,9,121,양정역,129.071366,35.173122,1138
202407,20240710,9,122,시청역,129.076642,35.179837,1215
202407,20240710,9,123,연산역,129.081534,35.186168,1644
202407,20240710,9,124,교대역,129.080035,35.19605,1322
202407,20240710,9,125,동래역,129.078506,35.205641,1564
202407,20240710,9,126,명륜역,129.079659,35.212551,899
202407,20240710,9,127,온천장역,129.086437,35.220249,1399
202407,20240710,9,128,부산대역,129.089358,35.229609,1372
202407,20240710,9,129,장전역,129.088111,35.23809095,984
202407,20240710,9,130,구서역,129.091327,35.247407,788
202407,20240710,9,131,두실역,129.091386,35.256959,576
202407,20240710,9,132,남산역,129.092496,35.265404,511
202407,20240710,9,133,범어사역,129.092679,35.273105,675
202407,20240710,9,134,노포역,129.094967,35.28468657,871
202407,20240710,9,201,장산역,129.176986,35.169914,1261
202407,20240710,9,202,중동역,129.168091,35.1667051,654
202407,20240710,9,203,해운대역,129.158908,35.163672,855
202407,20240710,9,204,동백역,129.147897,35.161484,627
202407,20240710,9,205,시립미술관역,129.138933,35.168844,922
202407,20240710,9,206,센텀시티역,129.131745,35.168827,1478
202407,20240710,9,207,민락역,129.121909,35.167228,331
202407,20240710,9,208,수영역,129.114713,35.165227,1323
202407,20240710,9,209,광안역,129.113168,35.157916,916
202407,20240710,9,210,금련산역,129.110961,35.149771,674
202407,20240710,9,211,남천역,129.107978,35.142139,641
202407,20240710,9,212,경성대부경대역,129.100548,35.137585,1320
202407,20240710,9,213,대연역,129.092161,35.135153,905
202407,20240710,9,214,못골역,129.084415,35.134731,443
202407,20240710,9,215,지게골역,129.074365,35.135574,276
202407,20240710,9,216,문현역,129.067399,35.139151,461
202407,20240710,9,217,국제금융센터부산은행역,129.066755,35.145817,421
202407,20240710,9,218,전포역,129.065374,35.153102,725
202407,20240710,9,219,서면역(2호선),129.059084,35.15774,1803
202407,20240710,9,220,부암역,129.050185,35.157444,520
202407,20240710,9,221,가야역,129.042817,35.155883,346
202407,20240710,9,222,동의대역,129.03275,35.153986,599
202407,20240710,9,223,개금역,129.020533,35.153284,703
202407,20240710,9,224,냉정역,129.012255,35.151254,522
202407,20240710,9,225,주례역,129.003077,35.150508,571
202407,20240710,9,226,감전역,128.991146,35.155528,313
202407,20240710,9,227,사상역,128.984621,35.162361,1661
202407,20240710,9,228,덕포역,128.983955,35.173754,357
202407,20240710,9,229,모덕역,128.985621,35.180366,144
202407,20240710,9,230,모라역,128.988655,35.189663,374
202407,20240710,9,231,구남역,128.994928,35.196804,353
202407,20240710,9,232,구명역,128.999322,35.20252,269
202407,20240710,9,233,덕천역(2호선),129.005673,35.210219,547
202407,20240710,9,234,수정역,129.009198,35.223356,493
202407,20240710,9,235,화명역,129.013918,35.236278,866
202407,20240710,9,236,율리역,129.012918,35.246714,370
202407,20240710,9,237,동원역,129.012392,35.258656,124
202407,20240710,9,238,금곡역,129.0169054,35.267248,197
202407,20240710,9,239,호포역,129.017097,35.280406,75
202407,20240710,9,240,증산역,129.010246,35.308302,344
202407,20240710,9,241,부산대양산캠퍼스역,129.0139408,35.316955,161
202407,20240710,9,242,남양산역,129.019457,35.325359,258
202407,20240710,9,243,양산역,129.026391,35.33872773,444
202407,20240710,9,302,망미역,129.108225,35.171528,428
202407,20240710,9,303,배산역,129.095498,35.173504,432
202407,20240710,9,304,물만골역,129.085748,35.176808,361
202407,20240710,9,305,연산역(3호선),129.081526,35.186173,822
202407,20240710,9,306,거제역,129.073941,35.188589,530
202407,20240710,9,307,종합운동장역,129.067504,35.19125,545
202407,20240710,9,308,사직역,129.064996,35.198998,607
202407,20240710,9,309,미남역(3호선),129.068061,35.205503,872
202407,20240710,9,310,만덕역,129.036527,35.213,530
202407,20240710,9,311,남산정역,129.023928,35.21334,458
202407,20240710,9,312,숙등역,129.012749,35.21197,325
202407,20240710,9,313,덕천역(3호선),129.005671,35.210215,984
202407,20240710,9,314,구포역,128.996366,35.206697,281
202407,20240710,9,315,강서구청역,128.981756,35.211247,194
202407,20240710,9,316,체육공원역,128.9696515,35.212577,95
202407,20240710,9,317,대저역,128.9610488,35.213386,554
202407,20240710,9,402,동래역(4호선),129.077082,35.204834,192
202407,20240710,9,403,수안역,129.083806,35.201828,311
